date,store,item,sales
2023-02-19,3,7,116
2023-02-20,3,7,129
2023-02-21,3,7,151
2023-02-22,3,7,128
2023-02-23,3,7,135
2023-02-24,3,7,146
2023-02-25,3,7,97
2023-02-26,3,7,105
2023-02-27,3,7,143
2023-02-28,3,7,143
2023-03-01,3,7,150
2023-03-02,3,7,147
2023-03-03,3,7,142
2023-03-04,3,7,111
2023-03-05,3,7,125
2023-03-06,3,7,151
2023-03-07,3,7,159
2023-03-08,3,7,155
2023-03-09,3,7,121
2023-03-10,3,7,146
2023-03-11,3,7,102
2023-03-12,3,7,100
2023-03-13,3,7,128
2023-03-14,3,7,146
2023-03-15,3,7,133
2023-03-16,3,7,141
2023-03-17,3,7,144
2023-03-18,3,7,125
2023-03-19,3,7,98
2023-03-20,3,7,157
2023-03-21,3,7,130
2023-03-22,3,7,129
2023-03-23,3,7,145
2023-03-24,3,7,139
2023-03-25,3,7,99
2023-03-26,3,7,95
2023-03-27,3,7,147
2023-03-28,3,7,167
2023-03-29,3,7,145
2023-03-30,3,7,137
2023-03-31,3,7,144
2023-04-01,3,7,97
2023-04-02,3,7,127
2023-04-03,3,7,144
2023-04-04,3,7,134
2023-04-05,3,7,138
2023-04-06,3,7,146
2023-04-07,3,7,144
2023-04-08,3,7,121
2023-04-09,3,7,112
2023-04-10,3,7,135
2023-04-11,3,7,138
2023-04-12,3,7,153
2023-04-13,3,7,154
2023-04-14,3,7,148
2023-04-15,3,7,102
2023-04-16,3,7,121
2023-04-17,3,7,150
2023-04-18,3,7,150
2023-04-19,3,7,136
2023-04-20,3,7,139
2023-04-21,3,7,149
2023-04-22,3,7,106
2023-04-23,3,7,106
2023-04-24,3,7,151
2023-04-25,3,7,148
2023-04-26,3,7,144
2023-04-27,3,7,139
2023-04-28,3,7,152
2023-04-29,3,7,117
2023-04-30,3,7,109
2023-05-01,3,7,157
2023-05-02,3,7,155
2023-05-03,3,7,140
2023-05-04,3,7,134
2023-05-05,3,7,157
2023-05-06,3,7,111
2023-05-07,3,7,114
2023-05-08,3,7,157
2023-05-09,3,7,142
2023-05-10,3,7,151
2023-05-11,3,7,119
2023-05-12,3,7,122
2023-05-13,3,7,105
2023-05-14,3,7,102
2023-05-15,3,7,150
2023-05-16,3,7,151
2023-05-17,3,7,133
2023-05-18,3,7,150
2023-05-19,3,7,146
2023-05-20,3,7,112
2023-05-21,3,7,105
2023-05-22,3,7,122
2023-05-23,3,7,112
2023-05-24,3,7,166
2023-05-25,3,7,116
2023-05-26,3,7,129
2023-05-27,3,7,106
2023-05-28,3,7,132
2023-05-29,3,7,134
2023-05-30,3,7,130
2023-05-31,3,7,140
2023-06-01,3,7,154
2023-06-02,3,7,151
2023-06-03,3,7,118
2023-06-04,3,7,137
2023-06-05,3,7,156
2023-06-06,3,7,149
2023-06-07,3,7,145
2023-06-08,3,7,130
2023-06-09,3,7,145
2023-06-10,3,7,125
2023-06-11,3,7,120
2023-06-12,3,7,134
2023-06-13,3,7,158
2023-06-14,3,7,146
2023-06-15,3,7,153
2023-06-16,3,7,160
2023-06-17,3,7,106
2023-06-18,3,7,115
2023-06-19,3,7,149
2023-06-20,3,7,139
2023-06-21,3,7,160
2023-06-22,3,7,138
2023-06-23,3,7,328
2023-06-24,3,7,102
2023-06-25,3,7,128
2023-06-26,3,7,143
2023-06-27,3,7,171
2023-06-28,3,7,155
2023-06-29,3,7,125
2023-06-30,3,7,127
2023-07-01,3,7,107
2023-07-02,3,7,129
2023-07-03,3,7,142
2023-07-04,3,7,160
2023-07-05,3,7,139
2023-07-06,3,7,144
2023-07-07,3,7,136
2023-07-08,3,7,123
2023-07-09,3,7,248
2023-07-10,3,7,148
2023-07-11,3,7,150
2023-07-12,3,7,158
2023-07-13,3,7,145
2023-07-14,3,7,140
2023-07-15,3,7,106
2023-07-16,3,7,102
2023-07-17,3,7,149
2023-07-18,3,7,134
2023-07-19,3,7,145
2023-07-20,3,7,136
2023-07-21,3,7,121
2023-07-22,3,7,109
2023-07-23,3,7,116
2023-07-24,3,7,118
2023-07-25,3,7,149
2023-07-26,3,7,134
2023-07-27,3,7,124
2023-07-28,3,7,125
2023-07-29,3,7,104
2023-07-30,3,7,112
2023-07-31,3,7,151
2023-08-01,3,7,128
2023-08-02,3,7,121
2023-08-03,3,7,106
2023-08-04,3,7,133
2023-08-05,3,7,102
2023-08-06,3,7,95
2023-08-07,3,7,136
2023-08-08,3,7,110
2023-08-09,3,7,138
2023-08-10,3,7,129
2023-08-11,3,7,134
2023-08-12,3,7,87
2023-08-13,3,7,98
2023-08-14,3,7,105
2023-08-15,3,7,136
2023-08-16,3,7,140
2023-08-17,3,7,116
2023-08-18,3,7,132
2023-08-19,3,7,94
2023-08-20,3,7,91
2023-08-21,3,7,119
2023-08-22,3,7,118
2023-08-23,3,7,127
2023-08-24,3,7,122
2023-08-25,3,7,104
2023-08-26,3,7,79
2023-08-27,3,7,105
2023-08-28,3,7,289
2023-08-29,3,7,128
2023-08-30,3,7,121
2023-08-31,3,7,135
2023-09-01,3,7,117
2023-09-02,3,7,102
2023-09-03,3,7,85
2023-09-04,3,7,121
2023-09-05,3,7,107
2023-09-06,3,7,137
2023-09-07,3,7,116
2023-09-08,3,7,110
2023-09-09,3,7,107
2023-09-10,3,7,77
2023-09-11,3,7,118
2023-09-12,3,7,111
2023-09-13,3,7,126
2023-09-14,3,7,130
2023-09-15,3,7,128
2023-09-16,3,7,81
2023-09-17,3,7,100
2023-09-18,3,7,112
2023-09-19,3,7,121
2023-09-20,3,7,121
2023-09-21,3,7,113
2023-09-22,3,7,140
2023-09-23,3,7,90
2023-09-24,3,7,216
2023-09-25,3,7,111
2023-09-26,3,7,115
2023-09-27,3,7,114
2023-09-28,3,7,106
2023-09-29,3,7,124
2023-09-30,3,7,105
2023-10-01,3,7,93
2023-10-02,3,7,135
2023-10-03,3,7,142
2023-10-04,3,7,93
2023-10-05,3,7,105
2023-10-06,3,7,103
2023-10-07,3,7,107
2023-10-08,3,7,83
2023-10-09,3,7,104
2023-10-10,3,7,105
2023-10-11,3,7,117
2023-10-12,3,7,124
2023-10-13,3,7,117
2023-10-14,3,7,94
2023-10-15,3,7,81
2023-10-16,3,7,118
2023-10-17,3,7,123
2023-10-18,3,7,138
2023-10-19,3,7,119
2023-10-20,3,7,125
2023-10-21,3,7,88
2023-10-22,3,7,77
2023-10-23,3,7,125
2023-10-24,3,7,124
2023-10-25,3,7,136
2023-10-26,3,7,126
2023-10-27,3,7,139
2023-10-28,3,7,102
2023-10-29,3,7,95
2023-10-30,3,7,128
2023-10-31,3,7,117
2023-11-01,3,7,134
2023-11-02,3,7,132
2023-11-03,3,7,119
2023-11-04,3,7,101
2023-11-05,3,7,100
2023-11-06,3,7,122
2023-11-07,3,7,134
2023-11-08,3,7,244
2023-11-09,3,7,124
2023-11-10,3,7,115
2023-11-11,3,7,97
2023-11-12,3,7,103
2023-11-13,3,7,110
2023-11-14,3,7,139
2023-11-15,3,7,140
2023-11-16,3,7,123
2023-11-17,3,7,127
2023-11-18,3,7,91
2023-11-19,3,7,114
2023-11-20,3,7,134
2023-11-21,3,7,121
2023-11-22,3,7,115
2023-11-23,3,7,131
2023-11-24,3,7,125
2023-11-25,3,7,79
2023-11-26,3,7,88
2023-11-27,3,7,137
2023-11-28,3,7,116
2023-11-29,3,7,149
2023-11-30,3,7,123
2023-12-01,3,7,159
2023-12-02,3,7,298
2023-12-03,3,7,137
2023-12-04,3,7,167
2023-12-05,3,7,167
2023-12-06,3,7,151
2023-12-07,3,7,154
2023-12-08,3,7,160
2023-12-09,3,7,134
2023-12-10,3,7,136
2023-12-11,3,7,161
2023-12-12,3,7,157
2023-12-13,3,7,353
2023-12-14,3,7,169
2023-12-15,3,7,155
2023-12-16,3,7,125
2023-12-17,3,7,126
2023-12-18,3,7,179
2023-12-19,3,7,189
2023-12-20,3,7,173
2023-12-21,3,7,156
2023-12-22,3,7,155
2023-12-23,3,7,161
2023-12-24,3,7,133
2023-12-25,3,7,187
2023-12-26,3,7,144
2023-12-27,3,7,179
2023-12-28,3,7,184
2023-12-29,3,7,186
2023-12-30,3,7,142
2023-12-31,3,7,142
2021-01-01,3,8,76
2021-01-02,3,8,21
2021-01-03,3,8,71
2021-01-04,3,8,69
2021-01-05,3,8,82
2021-01-06,3,8,79
2021-01-07,3,8,74
2021-01-08,3,8,70
2021-01-09,3,8,54
2021-01-10,3,8,59
2021-01-11,3,8,94
2021-01-12,3,8,83
2021-01-13,3,8,75
2021-01-14,3,8,109
2021-01-15,3,8,84
2021-01-16,3,8,55
2021-01-17,3,8,44
2021-01-18,3,8,92
2021-01-19,3,8,96
2021-01-20,3,8,59
2021-01-21,3,8,106
2021-01-22,3,8,101
2021-01-23,3,8,57
2021-01-24,3,8,47
2021-01-25,3,8,78
2021-01-26,3,8,226
2021-01-27,3,8,261
2021-01-28,3,8,85
2021-01-29,3,8,97
2021-01-30,3,8,77
2021-01-31,3,8,65
2021-02-01,3,8,110
2021-02-02,3,8,106
2021-02-03,3,8,94
2021-02-04,3,8,94
2021-02-05,3,8,85
2021-02-06,3,8,45
2021-02-07,3,8,53
2021-02-08,3,8,95
2021-02-09,3,8,72
2021-02-10,3,8,86
2021-02-11,3,8,93
2021-02-12,3,8,100
2021-02-13,3,8,79
2021-02-14,3,8,61
2021-02-15,3,8,104
2021-02-16,3,8,89
2021-02-17,3,8,122
2021-02-18,3,8,118
2021-02-19,3,8,106
2021-02-20,3,8,76
2021-02-21,3,8,64
2021-02-22,3,8,290
2021-02-23,3,8,96
2021-02-24,3,8,92
2021-02-25,3,8,94
2021-02-26,3,8,127
2021-02-27,3,8,84
2021-02-28,3,8,71
2021-03-01,3,8,95
2021-03-02,3,8,96
2021-03-03,3,8,117
2021-03-04,3,8,114
2021-03-05,3,8,92
2021-03-06,3,8,48
2021-03-07,3,8,77
2021-03-08,3,8,109
2021-03-09,3,8,101
2021-03-10,3,8,119
2021-03-11,3,8,109
2021-03-12,3,8,89
2021-03-13,3,8,85
2021-03-14,3,8,91
2021-03-15,3,8,102
2021-03-16,3,8,112
2021-03-17,3,8,106
2021-03-18,3,8,97
2021-03-19,3,8,119
2021-03-20,3,8,49
2021-03-21,3,8,63
2021-03-22,3,8,109
2021-03-23,3,8,117
2021-03-24,3,8,120
2021-03-25,3,8,119
2021-03-26,3,8,99
2021-03-27,3,8,80
2021-03-28,3,8,83
2021-03-29,3,8,102
2021-03-30,3,8,128
2021-03-31,3,8,112
2021-04-01,3,8,103
2021-04-02,3,8,92
2021-04-03,3,8,64
2021-04-04,3,8,99
2021-04-05,3,8,109
2021-04-06,3,8,87
2021-04-07,3,8,99
2021-04-08,3,8,122
2021-04-09,3,8,116
2021-04-10,3,8,67
2021-04-11,3,8,79
2021-04-12,3,8,98
2021-04-13,3,8,107
2021-04-14,3,8,117
2021-04-15,3,8,94
2021-04-16,3,8,102
2021-04-17,3,8,71
2021-04-18,3,8,65
2021-04-19,3,8,128
2021-04-20,3,8,102
2021-04-21,3,8,93
2021-04-22,3,8,110
2021-04-23,3,8,108
2021-04-24,3,8,91
2021-04-25,3,8,79
2021-04-26,3,8,101
2021-04-27,3,8,112
2021-04-28,3,8,113
2021-04-29,3,8,105
2021-04-30,3,8,124
2021-05-01,3,8,73
2021-05-02,3,8,82
2021-05-03,3,8,86
2021-05-04,3,8,118
2021-05-05,3,8,93
2021-05-06,3,8,109
2021-05-07,3,8,105
2021-05-08,3,8,80
2021-05-09,3,8,78
2021-05-10,3,8,108
2021-05-11,3,8,107
2021-05-12,3,8,102
2021-05-13,3,8,101
2021-05-14,3,8,118
2021-05-15,3,8,208
2021-05-16,3,8,73
2021-05-17,3,8,113
2021-05-18,3,8,116
2021-05-19,3,8,94
2021-05-20,3,8,91
2021-05-21,3,8,106
2021-05-22,3,8,77
2021-05-23,3,8,85
2021-05-24,3,8,102
2021-05-25,3,8,114
2021-05-26,3,8,102
2021-05-27,3,8,96
2021-05-28,3,8,71
2021-05-29,3,8,66
2021-05-30,3,8,57
2021-05-31,3,8,91
2021-06-01,3,8,105
2021-06-02,3,8,109
2021-06-03,3,8,121
2021-06-04,3,8,123
2021-06-05,3,8,112
2021-06-06,3,8,79
2021-06-07,3,8,273
2021-06-08,3,8,108
2021-06-09,3,8,118
2021-06-10,3,8,112
2021-06-11,3,8,95
2021-06-12,3,8,98
2021-06-13,3,8,69
2021-06-14,3,8,118
2021-06-15,3,8,118
2021-06-16,3,8,103
2021-06-17,3,8,110
2021-06-18,3,8,113
2021-06-19,3,8,90
2021-06-20,3,8,86
2021-06-21,3,8,122
2021-06-22,3,8,101
2021-06-23,3,8,114
2021-06-24,3,8,99
2021-06-25,3,8,117
2021-06-26,3,8,83
2021-06-27,3,8,83
2021-06-28,3,8,101
2021-06-29,3,8,120
2021-06-30,3,8,106
2021-07-01,3,8,91
2021-07-02,3,8,92
2021-07-03,3,8,78
2021-07-04,3,8,78
2021-07-05,3,8,129
2021-07-06,3,8,122
2021-07-07,3,8,106
2021-07-08,3,8,112
2021-07-09,3,8,92
2021-07-10,3,8,92
2021-07-11,3,8,82
2021-07-12,3,8,102
2021-07-13,3,8,98
2021-07-14,3,8,80
2021-07-15,3,8,104
2021-07-16,3,8,94
2021-07-17,3,8,83
2021-07-18,3,8,81
2021-07-19,3,8,101
2021-07-20,3,8,112
2021-07-21,3,8,126
2021-07-22,3,8,103
2021-07-23,3,8,100
2021-07-24,3,8,73
2021-07-25,3,8,48
2021-07-26,3,8,89
2021-07-27,3,8,104
2021-07-28,3,8,103
2021-07-29,3,8,104
2021-07-30,3,8,101
2021-07-31,3,8,80
2021-08-01,3,8,64
2021-08-02,3,8,212
2021-08-03,3,8,99
2021-08-04,3,8,69
2021-08-05,3,8,90
2021-08-06,3,8,84
2021-08-07,3,8,51
2021-08-08,3,8,56
2021-08-09,3,8,67
2021-08-10,3,8,75
2021-08-11,3,8,97
2021-08-12,3,8,70
2021-08-13,3,8,80
2021-08-14,3,8,42
2021-08-15,3,8,47
2021-08-16,3,8,82
2021-08-17,3,8,253
2021-08-18,3,8,83
2021-08-19,3,8,101
2021-08-20,3,8,83
2021-08-21,3,8,75
2021-08-22,3,8,64
2021-08-23,3,8,69
2021-08-24,3,8,98
2021-08-25,3,8,91
2021-08-26,3,8,86
2021-08-27,3,8,201
2021-08-28,3,8,38
2021-08-29,3,8,60
2021-08-30,3,8,94
2021-08-31,3,8,94
2021-09-01,3,8,74
2021-09-02,3,8,84
2021-09-03,3,8,80
2021-09-04,3,8,64
2021-09-05,3,8,51
2021-09-06,3,8,81
2021-09-07,3,8,97
2021-09-08,3,8,89
2021-09-09,3,8,57
2021-09-10,3,8,82
2021-09-11,3,8,45
2021-09-12,3,8,62
2021-09-13,3,8,78
2021-09-14,3,8,77
2021-09-15,3,8,72
2021-09-16,3,8,73
2021-09-17,3,8,80
2021-09-18,3,8,42
2021-09-19,3,8,181
2021-09-20,3,8,77
2021-09-21,3,8,76
2021-09-22,3,8,61
2021-09-23,3,8,274
2021-09-24,3,8,54
2021-09-25,3,8,40
2021-09-26,3,8,56
2021-09-27,3,8,60
2021-09-28,3,8,70
2021-09-29,3,8,87
2021-09-30,3,8,61
2021-10-01,3,8,82
2021-10-02,3,8,39
2021-10-03,3,8,52
2021-10-04,3,8,82
2021-10-05,3,8,85
2021-10-06,3,8,62
2021-10-07,3,8,79
2021-10-08,3,8,86
2021-10-09,3,8,60
2021-10-10,3,8,36
2021-10-11,3,8,74
2021-10-12,3,8,84
2021-10-13,3,8,96
2021-10-14,3,8,80
2021-10-15,3,8,69
2021-10-16,3,8,41
2021-10-17,3,8,42
2021-10-18,3,8,74
2021-10-19,3,8,81
2021-10-20,3,8,90
2021-10-21,3,8,103
2021-10-22,3,8,83
2021-10-23,3,8,64
2021-10-24,3,8,48
2021-10-25,3,8,88
2021-10-26,3,8,93
2021-10-27,3,8,79
2021-10-28,3,8,68
2021-10-29,3,8,90
2021-10-30,3,8,55
2021-10-31,3,8,62
2021-11-01,3,8,220
2021-11-02,3,8,109
2021-11-03,3,8,84
2021-11-04,3,8,97
2021-11-05,3,8,92
2021-11-06,3,8,58
2021-11-07,3,8,48
2021-11-08,3,8,82
2021-11-09,3,8,93
2021-11-10,3,8,81
2021-11-11,3,8,106
2021-11-12,3,8,101
2021-11-13,3,8,39
2021-11-14,3,8,52
2021-11-15,3,8,101
2021-11-16,3,8,107
2021-11-17,3,8,96
2021-11-18,3,8,86
2021-11-19,3,8,74
2021-11-20,3,8,61
2021-11-21,3,8,57
2021-11-22,3,8,78
2021-11-23,3,8,102
2021-11-24,3,8,88
2021-11-25,3,8,99
2021-11-26,3,8,80
2021-11-27,3,8,63
2021-11-28,3,8,82
2021-11-29,3,8,90
2021-11-30,3,8,91
2021-12-01,3,8,125
2021-12-02,3,8,114
2021-12-03,3,8,129
2021-12-04,3,8,273
2021-12-05,3,8,107
2021-12-06,3,8,111
2021-12-07,3,8,109
2021-12-08,3,8,135
2021-12-09,3,8,119
2021-12-10,3,8,111
2021-12-11,3,8,82
2021-12-12,3,8,117
2021-12-13,3,8,137
2021-12-14,3,8,132
2021-12-15,3,8,147
2021-12-16,3,8,132
2021-12-17,3,8,113
2021-12-18,3,8,98
2021-12-19,3,8,86
2021-12-20,3,8,140
2021-12-21,3,8,127
2021-12-22,3,8,160
2021-12-23,3,8,129
2021-12-24,3,8,124
2021-12-25,3,8,114
2021-12-26,3,8,94
2021-12-27,3,8,120
2021-12-28,3,8,139
2021-12-29,3,8,137
2021-12-30,3,8,126
2021-12-31,3,8,125
2022-01-01,3,8,86
2022-01-02,3,8,96
2022-01-03,3,8,111
2022-01-04,3,8,113
2022-01-05,3,8,113
2022-01-06,3,8,117
2022-01-07,3,8,104
2022-01-08,3,8,89
2022-01-09,3,8,101
2022-01-10,3,8,116
2022-01-11,3,8,125
2022-01-12,3,8,135
2022-01-13,3,8,126
2022-01-14,3,8,130
2022-01-15,3,8,101
2022-01-16,3,8,101
2022-01-17,3,8,109
2022-01-18,3,8,131
2022-01-19,3,8,119
2022-01-20,3,8,127
2022-01-21,3,8,122
2022-01-22,3,8,110
2022-01-23,3,8,101
2022-01-24,3,8,131
2022-01-25,3,8,132
2022-01-26,3,8,124
2022-01-27,3,8,133
2022-01-28,3,8,113
2022-01-29,3,8,98
2022-01-30,3,8,103
2022-01-31,3,8,124
2022-02-01,3,8,150
2022-02-02,3,8,119
2022-02-03,3,8,109
2022-02-04,3,8,144
2022-02-05,3,8,102
2022-02-06,3,8,88
2022-02-07,3,8,123
2022-02-08,3,8,109
2022-02-09,3,8,118
2022-02-10,3,8,130
2022-02-11,3,8,139
2022-02-12,3,8,227
2022-02-13,3,8,86
2022-02-14,3,8,146
2022-02-15,3,8,121
2022-02-16,3,8,122
2022-02-17,3,8,148
2022-02-18,3,8,127
2022-02-19,3,8,101
2022-02-20,3,8,83
2022-02-21,3,8,132
2022-02-22,3,8,122
2022-02-23,3,8,139
2022-02-24,3,8,138
2022-02-25,3,8,134
2022-02-26,3,8,109
2022-02-27,3,8,104
2022-02-28,3,8,133
2022-03-01,3,8,123
2022-03-02,3,8,142
2022-03-03,3,8,153
2022-03-04,3,8,133
2022-03-05,3,8,109
2022-03-06,3,8,222
2022-03-07,3,8,138
2022-03-08,3,8,131
2022-03-09,3,8,123
2022-03-10,3,8,134
2022-03-11,3,8,123
2022-03-12,3,8,131
2022-03-13,3,8,123
2022-03-14,3,8,151
2022-03-15,3,8,119
2022-03-16,3,8,133
2022-03-17,3,8,125
2022-03-18,3,8,141
2022-03-19,3,8,87
2022-03-20,3,8,124
2022-03-21,3,8,136
2022-03-22,3,8,136
2022-03-23,3,8,138
2022-03-24,3,8,128
2022-03-25,3,8,146
2022-03-26,3,8,108
2022-03-27,3,8,115
2022-03-28,3,8,109
2022-03-29,3,8,149
2022-03-30,3,8,125
2022-03-31,3,8,125
2022-04-01,3,8,139
2022-04-02,3,8,113
2022-04-03,3,8,126
2022-04-04,3,8,142
2022-04-05,3,8,351
2022-04-06,3,8,148
2022-04-07,3,8,145
2022-04-08,3,8,155
2022-04-09,3,8,123
2022-04-10,3,8,100
2022-04-11,3,8,158
2022-04-12,3,8,136
2022-04-13,3,8,139
2022-04-14,3,8,157
2022-04-15,3,8,138
2022-04-16,3,8,106
2022-04-17,3,8,107
2022-04-18,3,8,128
2022-04-19,3,8,152
2022-04-20,3,8,137
2022-04-21,3,8,121
2022-04-22,3,8,137
2022-04-23,3,8,136
2022-04-24,3,8,117
2022-04-25,3,8,151
2022-04-26,3,8,307
2022-04-27,3,8,135
2022-04-28,3,8,137
2022-04-29,3,8,140
2022-04-30,3,8,105
2022-05-01,3,8,112
2022-05-02,3,8,134
2022-05-03,3,8,139
2022-05-04,3,8,134
2022-05-05,3,8,125
2022-05-06,3,8,145
2022-05-07,3,8,109
2022-05-08,3,8,123
2022-05-09,3,8,120
2022-05-10,3,8,144
2022-05-11,3,8,140
2022-05-12,3,8,152
2022-05-13,3,8,137
2022-05-14,3,8,112
2022-05-15,3,8,94
2022-05-16,3,8,110
2022-05-17,3,8,147
2022-05-18,3,8,148
2022-05-19,3,8,119
2022-05-20,3,8,125
2022-05-21,3,8,113
2022-05-22,3,8,123
2022-05-23,3,8,131
2022-05-24,3,8,136
2022-05-25,3,8,136
2022-05-26,3,8,134
2022-05-27,3,8,125
2022-05-28,3,8,108
2022-05-29,3,8,106
2022-05-30,3,8,127
2022-05-31,3,8,154
2022-06-01,3,8,132
2022-06-02,3,8,167
2022-06-03,3,8,152
2022-06-04,3,8,127
2022-06-05,3,8,267
2022-06-06,3,8,335
2022-06-07,3,8,143
2022-06-08,3,8,157
2022-06-09,3,8,146
2022-06-10,3,8,131
2022-06-11,3,8,100
2022-06-12,3,8,132
2022-06-13,3,8,122
2022-06-14,3,8,143
2022-06-15,3,8,152
2022-06-16,3,8,277
2022-06-17,3,8,156
2022-06-18,3,8,130
2022-06-19,3,8,111
2022-06-20,3,8,160
2022-06-21,3,8,134
2022-06-22,3,8,141
2022-06-23,3,8,155
2022-06-24,3,8,151
2022-06-25,3,8,114
2022-06-26,3,8,99
2022-06-27,3,8,129
2022-06-28,3,8,125
2022-06-29,3,8,148
2022-06-30,3,8,135
2022-07-01,3,8,148
2022-07-02,3,8,114
2022-07-03,3,8,98
2022-07-04,3,8,143
2022-07-05,3,8,132
2022-07-06,3,8,160
2022-07-07,3,8,135
2022-07-08,3,8,123
2022-07-09,3,8,122
2022-07-10,3,8,109
2022-07-11,3,8,142
2022-07-12,3,8,134
2022-07-13,3,8,136
2022-07-14,3,8,119
2022-07-15,3,8,147
2022-07-16,3,8,103
2022-07-17,3,8,89
2022-07-18,3,8,139
2022-07-19,3,8,143
2022-07-20,3,8,118
2022-07-21,3,8,163
2022-07-22,3,8,142
2022-07-23,3,8,102
2022-07-24,3,8,314
2022-07-25,3,8,132
2022-07-26,3,8,121
2022-07-27,3,8,141
2022-07-28,3,8,147
2022-07-29,3,8,139
2022-07-30,3,8,99
2022-07-31,3,8,104
2022-08-01,3,8,109
2022-08-02,3,8,118
2022-08-03,3,8,116
2022-08-04,3,8,123
2022-08-05,3,8,109
2022-08-06,3,8,107
2022-08-07,3,8,71
2022-08-08,3,8,117
2022-08-09,3,8,124
2022-08-10,3,8,104
2022-08-11,3,8,118
2022-08-12,3,8,120
2022-08-13,3,8,88
2022-08-14,3,8,100
2022-08-15,3,8,121
2022-08-16,3,8,99
2022-08-17,3,8,114
2022-08-18,3,8,108
2022-08-19,3,8,121
2022-08-20,3,8,89
2022-08-21,3,8,83
2022-08-22,3,8,102
2022-08-23,3,8,105
2022-08-24,3,8,100
2022-08-25,3,8,114
2022-08-26,3,8,103
2022-08-27,3,8,80
2022-08-28,3,8,112
2022-08-29,3,8,123
2022-08-30,3,8,120
2022-08-31,3,8,122
2022-09-01,3,8,98
2022-09-02,3,8,94
2022-09-03,3,8,112
2022-09-04,3,8,81
2022-09-05,3,8,105
2022-09-06,3,8,102
2022-09-07,3,8,102
2022-09-08,3,8,118
2022-09-09,3,8,103
2022-09-10,3,8,71
2022-09-11,3,8,85
2022-09-12,3,8,101
2022-09-13,3,8,105
2022-09-14,3,8,82
2022-09-15,3,8,120
2022-09-16,3,8,115
2022-09-17,3,8,84
2022-09-18,3,8,89
2022-09-19,3,8,105
2022-09-20,3,8,112
2022-09-21,3,8,117
2022-09-22,3,8,103
2022-09-23,3,8,121
2022-09-24,3,8,94
2022-09-25,3,8,76
2022-09-26,3,8,133
2022-09-27,3,8,110
2022-09-28,3,8,116
2022-09-29,3,8,113
2022-09-30,3,8,123
2022-10-01,3,8,86
2022-10-02,3,8,86
2022-10-03,3,8,118
2022-10-04,3,8,105
2022-10-05,3,8,120
2022-10-06,3,8,115
2022-10-07,3,8,114
2022-10-08,3,8,60
2022-10-09,3,8,81
2022-10-10,3,8,107
2022-10-11,3,8,99
2022-10-12,3,8,115
2022-10-13,3,8,120
2022-10-14,3,8,105
2022-10-15,3,8,71
2022-10-16,3,8,76
2022-10-17,3,8,137
2022-10-18,3,8,115
2022-10-19,3,8,106
2022-10-20,3,8,122
2022-10-21,3,8,115
2022-10-22,3,8,92
2022-10-23,3,8,79
2022-10-24,3,8,106
2022-10-25,3,8,107
2022-10-26,3,8,104
2022-10-27,3,8,117
2022-10-28,3,8,129
2022-10-29,3,8,90
2022-10-30,3,8,98
2022-10-31,3,8,107
2022-11-01,3,8,121
2022-11-02,3,8,117
2022-11-03,3,8,122
2022-11-04,3,8,109
2022-11-05,3,8,85
2022-11-06,3,8,79
2022-11-07,3,8,132
2022-11-08,3,8,134
2022-11-09,3,8,117
2022-11-10,3,8,110
2022-11-11,3,8,123
2022-11-12,3,8,85
2022-11-13,3,8,106
2022-11-14,3,8,256
2022-11-15,3,8,124
2022-11-16,3,8,125
2022-11-17,3,8,111
2022-11-18,3,8,103
2022-11-19,3,8,92
2022-11-20,3,8,89
2022-11-21,3,8,110
2022-11-22,3,8,115
2022-11-23,3,8,132
2022-11-24,3,8,126
2022-11-25,3,8,141
2022-11-26,3,8,103
2022-11-27,3,8,78
2022-11-28,3,8,134
2022-11-29,3,8,120
2022-11-30,3,8,129
2022-12-01,3,8,163
2022-12-02,3,8,147
2022-12-03,3,8,133
2022-12-04,3,8,132
2022-12-05,3,8,163
2022-12-06,3,8,180
2022-12-07,3,8,150
2022-12-08,3,8,175
2022-12-09,3,8,159
2022-12-10,3,8,117
2022-12-11,3,8,146
2022-12-12,3,8,171
2022-12-13,3,8,175
2022-12-14,3,8,170
2022-12-15,3,8,151
2022-12-16,3,8,180
2022-12-17,3,8,159
2022-12-18,3,8,143
2022-12-19,3,8,154
2022-12-20,3,8,176
2022-12-21,3,8,146
2022-12-22,3,8,161
2022-12-23,3,8,154
2022-12-24,3,8,151
2022-12-25,3,8,138
2022-12-26,3,8,166
2022-12-27,3,8,170
2022-12-28,3,8,149
2022-12-29,3,8,178
2022-12-30,3,8,167
2022-12-31,3,8,118
2023-01-01,3,8,107
2023-01-02,3,8,157
2023-01-03,3,8,148
2023-01-04,3,8,151
2023-01-05,3,8,151
2023-01-06,3,8,148
2023-01-07,3,8,116
2023-01-08,3,8,123
2023-01-09,3,8,145
2023-01-10,3,8,155
2023-01-11,3,8,146
2023-01-12,3,8,140
2023-01-13,3,8,147
2023-01-14,3,8,110
2023-01-15,3,8,129
2023-01-16,3,8,150
2023-01-17,3,8,155
2023-01-18,3,8,162
2023-01-19,3,8,147
2023-01-20,3,8,152
2023-01-21,3,8,149
2023-01-22,3,8,142
2023-01-23,3,8,134
2023-01-24,3,8,151
2023-01-25,3,8,155
2023-01-26,3,8,159
2023-01-27,3,8,152
2023-01-28,3,8,98
2023-01-29,3,8,133
2023-01-30,3,8,165
